text,label_name
"All of the critics of AL are wrong—every one of them!—because, you see, the original Latin text does not say what the English text does [SEP] Context: of Dogmatic Theology at Holy Apostles College and Seminary. All of the critics of AL are wrong—every one of them!—because, you see, the original Latin text does not say what the English text does. Dr. Robert Fastiggi and Dr. Dawn Goldstein Here we go agai",Causal_Oversimplification
And that is exactly the nonsense Fastiggi and Goldstein expect us to swallow [SEP] Context: f one’s “limits” make obedience to the moral law difficult. And that is exactly the nonsense Fastiggi and Goldstein expect us to swallow: “Pope Francis is not talking about an offering of an objec,Loaded_Language
"our intrepid presenters [SEP] Context: f that moves toward God and the objective moral norm.”  So, our intrepid presenters of What the Pope Really Means® would have us believe that o","Name_Calling,Labeling"
"all those ignorant critics of AL [SEP] Context: mere ideals? Not so, Fastiggi and Goldstein contend. Do not all those ignorant critics of AL know that the Latin text employs the phrase “obiectivum exe","Name_Calling,Labeling"
"all the tumult triggered by AL is just a misunderstanding caused by uninformed people who haven’t consulted the Latin text— [SEP] Context: ne’s limits.”  So, as Fastiggi and Goldstein would have it, all the tumult triggered by AL is just a misunderstanding caused by uninformed people who haven’t consulted the Latin text—including those ignorant Vatican translators. According to t",Causal_Oversimplification
those ignorant Vatican translators [SEP] Context: ormed people who haven’t consulted the Latin text—including those ignorant Vatican translators. According to their proposed “alternate translation” into E,"Name_Calling,Labeling"
"But such embarrassing truths need not impede the Bergoglian Mercy Train as it barrels toward a train wreck at the end of the line [SEP] Context: ing divorce and remarriage in violation of the natural law. But such embarrassing truths need not impede the Bergoglian Mercy Train as it barrels toward a train wreck at the end of the line. And Fastiggi and Goldstein are busily helping it along, ch",Loaded_Language
"Our dynamic translators [SEP] Context: tury of ecclesial auto-demolition.  But wait, there’s more! Our dynamic translators even provide their own dynamic interpretation of AL to mean","Name_Calling,Labeling"
"synodal charade [SEP] Context: at he was aiming to achieve from the beginning of the whole synodal charade, which was merely a vehicle for promulgation of AL. As Shaw",Loaded_Language
"In a sense, what Bergoglio is doing is worse than explicit heresy [SEP] Context: rthodoxy is not what Pope Francis wants us to find there.”  In a sense, what Bergoglio is doing is worse than explicit heresy, which could at least be readily identified and denounced a",Appeal_to_fear-prejudice
"the humble apostle of mercy depicted in his carefully crafted public relations narrative, but rather a cunning ecclesiastical politician, constantly plotting and scheming to get what he wants [SEP] Context: —if more evidence were needed—that Bergoglio has never been the humble apostle of mercy depicted in his carefully crafted public relations narrative, but rather a cunning ecclesiastical politician, constantly plotting and scheming to get what he wants. That the neo-Catholic establishment refuses to recognize t","Name_Calling,Labeling"
the grim reality of this unprecedented pontificate [SEP] Context: s. That the neo-Catholic establishment refuses to recognize the grim reality of this unprecedented pontificate is but another page in the long annals of its shameful defe,Loaded_Language
the old reliable “mistranslation [SEP] Context: ook more than a year-and-a-half for the Factory to roll out the old reliable “mistranslation” defense to explain away the infamous paragraph 303 of Amor,Loaded_Language
"But wait, there’s more [SEP] Context: nt for nearly half a century of ecclesial auto-demolition.  But wait, there’s more! Our dynamic translators even provide their own dynamic int",Thought-terminating_Cliches
"reckless appeasement [SEP] Context: rescent  Despite Israel's repeated warnings, Barack Obama's reckless appeasement of the Iranian regime has enabled its rise as a hegemonic t",Loaded_Language
disastrous [SEP] Context: largest state sponsor of terrorism in the process. Obama's disastrous nuclear deal with Iran legitimized Iran's path to eventuall,Loaded_Language
"“It’s a new monster.” [SEP] Context: re so heavily involved in regime activities,” Tabler added. “It’s a new monster.” Furthermore, Iran has funded and armed its terrorist proxy",Loaded_Language
milquetoast [SEP] Context: esented a welcome departure from the Obama administration’s milquetoast approach to Iran. As the U.S.-led coalition continues to dr,Loaded_Language
"Barack Obama's reckless appeasement of the Iranian regime has enabled its rise as a hegemonic threat [SEP] Context: s On the Shia Crescent  Despite Israel's repeated warnings, Barack Obama's reckless appeasement of the Iranian regime has enabled its rise as a hegemonic threat in the Middle East region as well as a threat to internatio",Causal_Oversimplification
"turned his back on millions of dissidents [SEP] Context: threat to international peace and security. In 2009, Obama turned his back on millions of dissidents in the streets of Tehran and other Iranian cities, who were","Exaggeration,Minimisation"
"giving rise to ISIS’s re-emergence in Iraq [SEP] Context: itously removed the remaining U.S. combat troops from Iraq, giving rise to ISIS’s re-emergence in Iraq from its bases in Syria. The radical Shiite Iranian regime",Causal_Oversimplification
"turning Iraq into a virtual vassal state of the largest state sponsor of terrorism [SEP] Context: o the “rescue” of both countries from the Sunni terrorists, turning Iraq into a virtual vassal state of the largest state sponsor of terrorism in the process. Obama's disastrous nuclear deal with Iran l","Exaggeration,Minimisation"
"legitimized Iran's path to eventually becoming a nuclear-armed state [SEP] Context: m in the process. Obama's disastrous nuclear deal with Iran legitimized Iran's path to eventually becoming a nuclear-armed state, while immediately filling its coffers with billions of dol",Causal_Oversimplification
"American blood [SEP] Context: eli population centers. Despite the fact that Hezbollah has American blood on its hands, the U.S.-led coalition has chosen not to do a",Flag-Waving
could actually accelerate the cycle of violence and perpetuate conflict rather than get us to a sustainable outcome [SEP] Context: d liberation of areas by Assad’s forces and Iranian proxies could actually accelerate the cycle of violence and perpetuate conflict rather than get us to a sustainable outcome.” He claimed that the Trump administration’s “objectives ar,Appeal_to_fear-prejudice
